algorithm,latency_ms,packet_loss_percent,run_number,handshake_time_ms,cpu_time_ms,memory_peak_mb,memory_delta_mb,bytes_transmitted,was_successful,error_msg
ECC-P256,300,10,50,9077.79002000098,40.0000000000009,26.8984375,0.03515625,8728,1,None
RSA-2048,300,10,1,10299.9469069982,9.99999999999091,26.8984375,0.03515625,8562,1,None
RSA-2048,300,10,2,3949.76804500038,59.9999999999969,26.8984375,0.03515625,7646,1,None
RSA-2048,300,10,3,8022.14737000031,160,26.8984375,0.03515625,8166,1,None
RSA-2048,300,10,4,7735.00943000181,29.9999999999976,26.8984375,0.03515625,8390,1,None
RSA-2048,300,10,5,4630.17290099742,40.0000000000009,26.8984375,0.03515625,8070,1,None
RSA-2048,300,10,6,3211.43437499995,10.0000000000051,26.8984375,0.03515625,8158,1,None
RSA-2048,300,10,7,12478.835089998,249.999999999988,26.8984375,0.03515625,11860,1,None
RSA-2048,300,10,8,3171.52600599729,40.0000000000027,26.90234375,0.03515625,8030,1,None
RSA-2048,300,10,9,3921.22180200022,49.9999999999918,26.90234375,0.03515625,8318,1,None
RSA-2048,300,10,10,5233.62342999826,30.0000000000011,26.90234375,0.03515625,8222,1,None
RSA-2048,300,10,11,5036.87018600249,40.0000000000009,26.90234375,0.03515625,8238,1,None
RSA-2048,300,10,12,6736.37028499797,69.9999999999967,26.90234375,0.03515625,8142,1,None
RSA-2048,300,10,13,4606.72246600007,70.0000000000021,26.90625,0.03515625,8086,1,None
RSA-2048,300,10,14,5708.19733300232,40.0000000000009,26.90625,0.03515625,8374,1,None
RSA-2048,300,10,15,3146.24420700056,40.0000000000009,26.90625,0.03515625,8150,1,None
RSA-2048,300,10,16,3995.1638479979,59.9999999999987,26.90625,0.03515625,8146,1,None
RSA-2048,300,10,17,4623.8298520002,80.0000000000019,26.90625,0.03515625,8036,1,None
RSA-2048,300,10,18,4176.64279100063,29.9999999999869,26.91015625,0.03515625,8254,1,None
RSA-2048,300,10,19,3150.67803400234,40.0000000000009,26.91015625,0.03515625,8342,1,None
RSA-2048,300,10,20,4166.38080700068,29.9999999999958,26.9140625,0.03515625,7934,1,None
RSA-2048,300,10,21,3151.20232099798,30.0000000000011,26.9140625,0.03515625,8142,1,None
RSA-2048,300,10,22,3175.63154899835,40.0000000000009,26.9140625,0.03515625,8038,1,None
RSA-2048,300,10,23,4648.00431399999,80.0000000000036,26.9140625,0.03515625,8502,1,None
RSA-2048,300,10,24,3156.89155099972,40.0000000000009,26.9140625,0.03515625,7782,1,None
RSA-2048,300,10,25,4583.61799900013,40.0000000000009,26.9140625,0.03515625,8142,1,None
RSA-2048,300,10,26,4659.96776799875,80.0000000000019,26.9140625,0.03515625,7902,1,None
RSA-2048,300,10,27,3167.69253800157,40.0000000000009,26.9140625,0.03515625,8150,1,None
RSA-2048,300,10,28,5732.1150759999,70.0000000000127,26.91796875,0.03515625,8006,1,None
RSA-2048,300,10,29,3159.69013400172,29.9999999999958,26.91796875,0.03515625,8030,1,None
RSA-2048,300,10,30,5384.51305499984,50.000000000006,26.91796875,0.03515625,8150,1,None
RSA-2048,300,10,31,4656.07613199973,10.0000000000051,26.91796875,0.03515625,8356,1,None
RSA-2048,300,10,32,4003.55101300011,59.9999999999916,26.91796875,0.03515625,7886,1,None
RSA-2048,300,10,33,5469.33649199855,60.0000000000112,26.91796875,0.03515625,7934,1,None
RSA-2048,300,10,34,4212.55297000243,40.0000000000009,26.91796875,0.03515625,7934,1,None
RSA-2048,300,10,35,4638.56336600293,40.0000000000009,26.91796875,0.03515625,8254,1,None
RSA-2048,300,10,36,3193.05593200261,0,26.8828125,0,8022,1,None
RSA-2048,300,10,37,6497.01134200222,99.9999999999996,26.91796875,0.03515625,8406,1,None
RSA-2048,300,10,38,8231.91059000237,129.999999999994,26.92578125,0.03515625,8478,1,None
RSA-2048,300,10,39,3132.76592699913,30.00000000001,26.92578125,0.03515625,8086,1,None
RSA-2048,300,10,40,3172.96687799899,40.0000000000009,26.92578125,0.03515625,8270,1,None
RSA-2048,300,10,41,3990.23948099784,59.9999999999987,26.92578125,0.03515625,8246,1,None
RSA-2048,300,10,42,5609.95083699891,80.0000000000019,26.92578125,0.03515625,8358,1,None
RSA-2048,300,10,43,4570.62172299993,80.0000000000072,26.92578125,0.03515625,8654,1,None
RSA-2048,300,10,44,3151.24217799894,30.00000000001,26.92578125,0.03515625,8006,1,None
RSA-2048,300,10,45,3165.03699000168,30.0000000000011,26.92578125,0.03515625,8070,1,None
RSA-2048,300,10,46,9294.05134600165,80.0000000000019,26.92578125,0.03515625,8374,1,None
RSA-2048,300,10,47,6095.09668900137,49.9999999999918,26.92578125,0.03515625,8142,1,None
RSA-2048,300,10,48,4615.28772499878,70.0000000000038,26.9296875,0.03515625,7982,1,None
RSA-2048,300,10,49,3150.60456299761,40.0000000000009,26.9296875,0.03515625,8222,1,None
RSA-2048,300,10,50,4630.67056100044,70.0000000000021,26.9296875,0.03515625,7900,1,None
CRYSTALS-Kyber,300,10,1,14201.7296260019,40.0000000000009,26.9296875,0.03515625,8218,1,None
CRYSTALS-Kyber,300,10,2,3201.16988200243,20.0000000000049,26.9296875,0.03515625,8074,1,None
CRYSTALS-Kyber,300,10,3,6293.88726400066,110.000000000003,26.9296875,0.03515625,9090,1,None
CRYSTALS-Kyber,300,10,4,3164.7834050018,40.0000000000009,26.9296875,0.03515625,8474,1,None
CRYSTALS-Kyber,300,10,5,9147.7139689996,150.000000000006,26.9296875,0.03515625,8840,1,None
CRYSTALS-Kyber,300,10,6,3215.68318899881,9.99999999999979,26.9296875,0.03515625,8890,1,None
CRYSTALS-Kyber,300,10,7,4058.24651600051,69.9999999999967,26.9296875,0.03515625,8714,1,None
CRYSTALS-Kyber,300,10,8,3171.49454900209,40.0000000000009,26.93359375,0.03515625,8610,1,None
CRYSTALS-Kyber,300,10,9,3196.59703800062,10.0000000000051,26.93359375,0.03515625,8666,1,None
CRYSTALS-Kyber,300,10,10,3179.83595300029,40.0000000000009,26.93359375,0.03515625,8942,1,None
CRYSTALS-Kyber,300,10,11,3148.27769000112,30.0000000000011,26.93359375,0.03515625,8506,1,None
CRYSTALS-Kyber,300,10,12,4025.99817699956,59.9999999999916,26.93359375,0.03515625,8786,1,None
CRYSTALS-Kyber,300,10,13,7014.0544729984,129.999999999994,26.93359375,0.03515625,8738,1,None
CRYSTALS-Kyber,300,10,14,3223.3160930009,19.9999999999907,26.9375,0.03515625,8858,1,None
CRYSTALS-Kyber,300,10,15,4651.29523600263,69.9999999999985,26.9375,0.03515625,8482,1,None
CRYSTALS-Kyber,300,10,16,6151.58925200012,20.0000000000049,26.9375,0.03515625,8890,1,None
CRYSTALS-Kyber,300,10,17,3183.78822299928,0,26.90234375,0,8216,1,None
CRYSTALS-Kyber,300,10,18,5073.34636199812,60.0000000000058,26.94140625,0.03515625,8426,1,None
CRYSTALS-Kyber,300,10,19,5016.03635000356,49.9999999999918,26.94140625,0.03515625,8056,1,None
CRYSTALS-Kyber,300,10,20,5876.14499000119,99.9999999999979,26.94140625,0.03515625,8232,1,None
CRYSTALS-Kyber,300,10,21,5839.03443800227,100.000000000012,26.94140625,0.03515625,8450,1,None
CRYSTALS-Kyber,300,10,22,4012.10167399768,50.000000000006,26.94140625,0.03515625,8370,1,None
CRYSTALS-Kyber,300,10,23,3923.90049200185,40.0000000000009,26.94140625,0.03515625,8368,1,None
CRYSTALS-Kyber,300,10,24,9557.20881799789,159.999999999995,26.94140625,0.03515625,8958,1,None
CRYSTALS-Kyber,300,10,25,3168.44843799845,29.9999999999958,26.94140625,0.03515625,8578,1,None
CRYSTALS-Kyber,300,10,26,3253.11126200177,9.99999999999091,26.94140625,0.03515625,8408,1,None
CRYSTALS-Kyber,300,10,27,4553.72542600162,80.0000000000036,26.94140625,0.03515625,8986,1,None
CRYSTALS-Kyber,300,10,28,4644.36306099742,39.9999999999867,26.9453125,0.03515625,8554,1,None
CRYSTALS-Kyber,300,10,29,10296.4168030012,10.0000000000051,26.9140625,0.00390625,8922,1,None
CRYSTALS-Kyber,300,10,30,4003.60790899867,29.9999999999958,26.9453125,0.03515625,8314,1,None
CRYSTALS-Kyber,300,10,31,4638.70551600121,70.0000000000021,26.9453125,0.03515625,8538,1,None
CRYSTALS-Kyber,300,10,32,3149.38104199973,19.999999999996,26.9453125,0.03515625,8554,1,None
CRYSTALS-Kyber,300,10,33,4680.83552600001,40.0000000000009,26.94921875,0.03515625,8706,1,None
CRYSTALS-Kyber,300,10,34,8886.29441999728,160.000000000011,26.94921875,0.03515625,8730,1,None
CRYSTALS-Kyber,300,10,35,5231.20333800034,40.0000000000009,26.94921875,0.03515625,8826,1,None
CRYSTALS-Kyber,300,10,36,3167.60816700116,50.0000000000007,26.94921875,0.03515625,8370,1,None
CRYSTALS-Kyber,300,10,37,9567.11445600013,160.000000000009,26.94921875,0.03515625,9588,1,None
CRYSTALS-Kyber,300,10,38,3924.97039899899,39.999999999992,26.953125,0.03515625,8336,1,None
CRYSTALS-Kyber,300,10,39,3243.86509000033,0,26.95703125,0.03515625,8634,1,None
CRYSTALS-Kyber,300,10,40,3147.0373489974,40.0000000000027,26.95703125,0.03515625,9002,1,None
CRYSTALS-Kyber,300,10,41,5662.9924359986,70.0000000000021,26.95703125,0.03515625,8800,1,None
CRYSTALS-Kyber,300,10,42,22368.7705249977,90.000000000007,26.95703125,0.03515625,8938,1,None
CRYSTALS-Kyber,300,10,43,3986.1889620006,60.0000000000058,26.95703125,0.03515625,8586,1,None
CRYSTALS-Kyber,300,10,44,3155.02212900174,30.0000000000011,26.95703125,0.03515625,8440,1,None
CRYSTALS-Kyber,300,10,45,11100.2641860032,159.999999999997,26.95703125,0.03515625,9678,1,None
CRYSTALS-Kyber,300,10,46,3153.00995299913,39.9999999999867,26.95703125,0.03515625,8538,1,None
CRYSTALS-Kyber,300,10,47,7503.30175600175,110.000000000003,26.95703125,0.03515625,9074,1,None
CRYSTALS-Kyber,300,10,48,6519.61334800217,100.000000000003,26.9609375,0.03515625,9652,1,None
CRYSTALS-Kyber,300,10,49,6392.36875600182,40.0000000000009,26.9609375,0.03515625,8584,1,None
CRYSTALS-Kyber,300,10,50,4640.10373899873,70.0000000000021,26.9609375,0.03515625,8234,1,None
ECC-P256,500,0,1,5134.40343399998,49.9999999999918,26.9609375,0.03515625,9682,1,None
ECC-P256,500,0,2,5156.55109100044,40.0000000000009,26.9609375,0.03515625,8824,1,None
ECC-P256,500,0,3,5161.39162200125,40.0000000000009,26.9609375,0.03515625,8888,1,None
ECC-P256,500,0,4,5153.92775000146,50.000000000006,26.9609375,0.03515625,9784,1,None
ECC-P256,500,0,5,5143.00151899806,39.9999999999867,26.9609375,0.03515625,9080,1,None
ECC-P256,500,0,6,5141.18873700136,40.0000000000027,26.9609375,0.03515625,8856,1,None
ECC-P256,500,0,7,5139.53075300015,40.0000000000009,26.9609375,0.03515625,8856,1,None
ECC-P256,500,0,8,5155.72369100119,50.000000000006,26.96484375,0.03515625,8888,1,None
ECC-P256,500,0,9,5170.31454300013,49.9999999999918,26.96484375,0.03515625,9112,1,None
ECC-P256,500,0,10,5153.45372600132,39.999999999992,26.96484375,0.03515625,8856,1,None
ECC-P256,500,0,11,5119.25901700306,50.000000000006,26.96484375,0.03515625,9080,1,None
ECC-P256,500,0,12,5189.25513100112,59.9999999999969,26.96484375,0.03515625,9752,1,None
ECC-P256,500,0,13,5165.72698700111,50.0000000000078,26.96484375,0.03515625,8824,1,None
ECC-P256,500,0,14,5144.24352300193,40.0000000000009,26.96484375,0.03515625,8888,1,None
ECC-P256,500,0,15,5146.25319200059,49.9999999999918,26.96875,0.03515625,8856,1,None
ECC-P256,500,0,16,5172.900906,49.9999999999918,26.96875,0.03515625,8856,1,None
ECC-P256,500,0,17,5123.44446600037,49.9999999999918,26.96875,0.03515625,8856,1,None
ECC-P256,500,0,18,5148.16426900143,50.0000000000007,26.97265625,0.03515625,9112,1,None
ECC-P256,500,0,19,5134.71808800023,49.9999999999918,26.97265625,0.03515625,9784,1,None
ECC-P256,500,0,20,5174.67013200076,39.999999999992,26.97265625,0.03515625,9272,1,None
ECC-P256,500,0,21,5144.79075399868,50.0000000000025,26.97265625,0.03515625,9288,1,None
ECC-P256,500,0,22,5167.45134099983,40.0000000000009,26.97265625,0.03515625,9352,1,None
ECC-P256,500,0,23,5152.19506699941,50.000000000006,26.97265625,0.03515625,9080,1,None
ECC-P256,500,0,24,5158.67082399927,49.9999999999918,26.97265625,0.03515625,8856,1,None
ECC-P256,500,0,25,5157.01257200271,49.9999999999936,26.97265625,0.03515625,8856,1,None
ECC-P256,500,0,26,5158.8192349991,50.0000000000043,26.97265625,0.03515625,9632,1,None
ECC-P256,500,0,27,5174.04451100083,39.9999999999992,26.97265625,0.03515625,8856,1,None
ECC-P256,500,0,28,5133.74823899721,40.0000000000027,26.9765625,0.03515625,8888,1,None
ECC-P256,500,0,29,5140.24389600309,50.0000000000007,26.9765625,0.03515625,8856,1,None
ECC-P256,500,0,30,5156.66829700058,59.9999999999916,26.9765625,0.03515625,9304,1,None
ECC-P256,500,0,31,5171.73313500098,40.0000000000027,26.9765625,0.03515625,8824,1,None
ECC-P256,500,0,32,5155.7754280002,39.9999999999992,26.9765625,0.03515625,9336,1,None
ECC-P256,500,0,33,5183.79874099992,50.0000000000078,26.9765625,0.03515625,8824,1,None
ECC-P256,500,0,34,5140.80434599964,50.0000000000043,26.9765625,0.03515625,8888,1,None
ECC-P256,500,0,35,5152.93991499857,39.999999999992,26.9765625,0.03515625,9352,1,None
ECC-P256,500,0,36,5165.10901699803,49.9999999999972,26.9765625,0.03515625,8888,1,None
ECC-P256,500,0,37,5154.10414700091,59.9999999999952,26.9765625,0.03515625,9752,1,None
ECC-P256,500,0,38,5152.55977400011,39.9999999999992,26.98046875,0.03515625,8888,1,None
ECC-P256,500,0,39,5121.86953800119,50.0000000000007,26.98046875,0.03515625,8888,1,None
ECC-P256,500,0,40,5164.60144800294,49.9999999999936,26.984375,0.03515625,9352,1,None
ECC-P256,500,0,41,5150.02623799956,49.9999999999901,26.984375,0.03515625,9352,1,None
ECC-P256,500,0,42,5145.55370899689,50.0000000000007,26.984375,0.03515625,8856,1,None
ECC-P256,500,0,43,5134.4202950022,40.0000000000027,26.984375,0.03515625,8856,1,None
ECC-P256,500,0,44,5149.08625700264,49.9999999999936,26.984375,0.03515625,8888,1,None
ECC-P256,500,0,45,5121.48252599945,50.0000000000043,26.984375,0.03515625,9168,1,None
ECC-P256,500,0,46,5165.69947800235,50.0000000000078,26.984375,0.03515625,8888,1,None
ECC-P256,500,0,47,5160.64270399875,60.0000000000094,26.98828125,0.03515625,9080,1,None
ECC-P256,500,0,48,5125.88166299975,50.0000000000078,26.9921875,0.03515625,8856,1,None
ECC-P256,500,0,49,5138.86670099964,40.0000000000027,26.9921875,0.03515625,8888,1,None
ECC-P256,500,0,50,5158.02433200224,39.999999999992,26.9921875,0.03515625,9576,1,None
RSA-2048,500,0,1,5138.00142100081,39.9999999999992,26.9921875,0.03515625,8566,1,None
RSA-2048,500,0,2,5126.99427099869,40.0000000000027,26.9921875,0.03515625,8254,1,None
RSA-2048,500,0,3,5158.54977900017,49.9999999999936,26.9921875,0.03515625,8222,1,None
RSA-2048,500,0,4,5170.85574800149,40.0000000000027,26.9921875,0.03515625,8654,1,None
RSA-2048,500,0,5,5171.37674900005,50.0000000000007,26.9921875,0.03515625,8222,1,None
RSA-2048,500,0,6,5155.64547800022,39.999999999992,26.9921875,0.03515625,9182,1,None
RSA-2048,500,0,7,5154.59838400057,50.0000000000043,26.9921875,0.03515625,8222,1,None
RSA-2048,500,0,8,5170.54123699927,40.0000000000063,26.99609375,0.03515625,8414,1,None
RSA-2048,500,0,9,5167.64145699926,50.0000000000078,26.99609375,0.03515625,8222,1,None
RSA-2048,500,0,10,5155.03807400091,39.999999999992,26.99609375,0.03515625,8222,1,None
RSA-2048,500,0,11,5149.73703800206,49.9999999999865,26.99609375,0.03515625,8654,1,None
RSA-2048,500,0,12,5174.47781800001,50.0000000000078,26.99609375,0.03515625,8190,1,None
RSA-2048,500,0,13,5161.14181399826,39.9999999999992,26.99609375,0.03515625,8592,1,None
RSA-2048,500,0,14,5147.30498499921,59.9999999999987,26.99609375,0.03515625,8566,1,None
RSA-2048,500,0,15,5139.97499400284,40.0000000000063,26.99609375,0.03515625,8222,1,None
RSA-2048,500,0,16,5147.37610900193,39.9999999999992,27,0.03515625,8254,1,None
RSA-2048,500,0,17,5146.81408999968,49.9999999999936,27,0.03515625,8190,1,None
RSA-2048,500,0,18,5156.17723499963,49.9999999999936,27.00390625,0.03515625,8878,1,None
RSA-2048,500,0,19,5145.50921300179,50.0000000000043,27.00390625,0.03515625,8718,1,None
RSA-2048,500,0,20,5157.95900000012,50.0000000000078,27.00390625,0.03515625,8190,1,None
RSA-2048,500,0,21,5139.79588599977,49.9999999999936,27.00390625,0.03515625,8190,1,None
RSA-2048,500,0,22,5177.59157399996,39.9999999999992,27.00390625,0.03515625,8686,1,None
RSA-2048,500,0,23,5127.18032400153,50.0000000000078,27.00390625,0.03515625,8222,1,None
RSA-2048,500,0,24,5169.10809499677,39.9999999999992,27.00390625,0.03515625,8686,1,None
RSA-2048,500,0,25,5160.0135109984,40.0000000000027,27.00390625,0.03515625,8254,1,None
RSA-2048,500,0,26,5155.28361100223,50.0000000000007,27.00390625,0.03515625,8222,1,None
RSA-2048,500,0,27,5162.12730199914,39.999999999992,27.00390625,0.03515625,8654,1,None
RSA-2048,500,0,28,5151.1068309992,39.999999999992,27.0078125,0.03515625,8446,1,None
RSA-2048,500,0,29,5140.71962999878,49.9999999999901,27.0078125,0.03515625,8222,1,None
RSA-2048,500,0,30,5153.65379300056,50.0000000000078,27.0078125,0.03515625,8222,1,None
RSA-2048,500,0,31,5136.66501300031,50.0000000000043,27.0078125,0.03515625,8414,1,None
RSA-2048,500,0,32,5167.5482799983,50.0000000000078,27.0078125,0.03515625,9030,1,None
RSA-2048,500,0,33,5144.63097499902,50.0000000000078,27.0078125,0.03515625,8446,1,None
RSA-2048,500,0,34,5140.92271600021,39.9999999999992,27.0078125,0.03515625,8566,1,None
RSA-2048,500,0,35,5151.38722899792,50.0000000000078,27.0078125,0.03515625,8446,1,None
RSA-2048,500,0,36,5138.86773899867,40.0000000000063,27.0078125,0.03515625,8654,1,None
RSA-2048,500,0,37,5171.58502000166,50.0000000000078,27.0078125,0.03515625,8222,1,None
RSA-2048,500,0,38,5156.65437500138,49.9999999999901,27.01171875,0.03515625,9030,1,None
RSA-2048,500,0,39,5168.82705099852,49.9999999999936,27.01171875,0.03515625,8222,1,None
RSA-2048,500,0,40,5156.56531599961,59.9999999999952,27.01171875,0.03515625,8686,1,None
RSA-2048,500,0,41,5145.40192800268,39.999999999992,27.015625,0.03515625,8654,1,None
RSA-2048,500,0,42,5151.71148000081,49.9999999999936,27.015625,0.03515625,8190,1,None
RSA-2048,500,0,43,5157.04999900117,49.9999999999936,27.015625,0.03515625,8254,1,None
RSA-2048,500,0,44,5165.38506500001,50.0000000000043,27.015625,0.03515625,8998,1,None
RSA-2048,500,0,45,5174.41530400174,50.0000000000078,27.015625,0.03515625,8190,1,None
RSA-2048,500,0,46,5153.9770590025,49.9999999999901,27.015625,0.03515625,8790,1,None
RSA-2048,500,0,47,5148.63632800189,49.9999999999936,27.015625,0.03515625,8566,1,None
RSA-2048,500,0,48,5130.99002999661,49.9999999999901,27.01953125,0.03515625,8254,1,None
RSA-2048,500,0,49,5155.24630699656,50.0000000000078,27.01953125,0.03515625,8222,1,None
RSA-2048,500,0,50,5160.59957499965,59.9999999999952,27.01953125,0.03515625,8534,1,None
CRYSTALS-Kyber,500,0,1,5140.92323200021,39.9999999999992,27.01953125,0.03515625,9202,1,None
CRYSTALS-Kyber,500,0,2,5140.74369100126,40.0000000000027,27.01953125,0.03515625,9202,1,None
CRYSTALS-Kyber,500,0,3,5161.67795799993,50.0000000000043,27.01953125,0.03515625,9578,1,None
CRYSTALS-Kyber,500,0,4,5135.10645099814,50.0000000000078,27.01953125,0.03515625,8930,1,None
CRYSTALS-Kyber,500,0,5,5131.76089400076,39.9999999999992,27.01953125,0.03515625,8994,1,None
CRYSTALS-Kyber,500,0,6,5143.46050099994,40.0000000000027,27.01953125,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,7,5162.02832600175,49.9999999999865,27.01953125,0.03515625,8706,1,None
CRYSTALS-Kyber,500,0,8,5158.34742700099,50.0000000000078,27.0234375,0.03515625,9082,1,None
CRYSTALS-Kyber,500,0,9,5162.42239799976,39.9999999999992,27.0234375,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,10,5159.90662900003,40.0000000000027,27.0234375,0.03515625,8962,1,None
CRYSTALS-Kyber,500,0,11,5141.05181999912,39.9999999999992,27.02734375,0.03515625,9082,1,None
CRYSTALS-Kyber,500,0,12,5142.38571299939,40.0000000000027,27.02734375,0.03515625,9234,1,None
CRYSTALS-Kyber,500,0,13,5144.9781170013,49.9999999999901,27.02734375,0.03515625,9394,1,None
CRYSTALS-Kyber,500,0,14,5126.48443100261,40.0000000000027,27.02734375,0.03515625,9234,1,None
CRYSTALS-Kyber,500,0,15,5139.84161199915,39.999999999992,27.02734375,0.03515625,9082,1,None
CRYSTALS-Kyber,500,0,16,5149.08420799839,50.0000000000007,27.02734375,0.03515625,8706,1,None
CRYSTALS-Kyber,500,0,17,5146.47247699759,40.0000000000027,27.03125,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,18,5164.67865800223,49.9999999999901,27.03515625,0.03515625,8770,1,None
CRYSTALS-Kyber,500,0,19,5155.07557300225,40.0000000000027,27.03515625,0.03515625,9546,1,None
CRYSTALS-Kyber,500,0,20,5169.67397400003,49.9999999999901,27.03515625,0.03515625,8706,1,None
CRYSTALS-Kyber,500,0,21,5143.46679400114,30.0000000000011,27.03515625,0.03515625,9234,1,None
CRYSTALS-Kyber,500,0,22,5128.57503399937,49.9999999999936,27.03515625,0.03515625,8962,1,None
CRYSTALS-Kyber,500,0,23,5146.91637999931,50.0000000000007,27.03515625,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,24,5155.89750200161,50.0000000000078,27.03515625,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,25,5117.86434299938,39.999999999992,27.03515625,0.03515625,9114,1,None
CRYSTALS-Kyber,500,0,26,5144.93892599785,49.9999999999901,27.03515625,0.03515625,8706,1,None
CRYSTALS-Kyber,500,0,27,5148.41724600046,50.0000000000007,27.03515625,0.03515625,9426,1,None
CRYSTALS-Kyber,500,0,28,5178.95551300171,50.0000000000043,27.0390625,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,29,5164.75845400055,40.0000000000027,27.0390625,0.03515625,9426,1,None
CRYSTALS-Kyber,500,0,30,5131.2120549992,49.9999999999936,27.0390625,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,31,5153.97779100022,49.9999999999901,27.0390625,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,32,5175.94389499936,50.0000000000078,27.0390625,0.03515625,9202,1,None
CRYSTALS-Kyber,500,0,33,5141.54007400066,50.0000000000043,27.0390625,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,34,5156.798248001,40.0000000000027,27.0390625,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,35,5140.19719099815,39.9999999999992,27.0390625,0.03515625,9170,1,None
CRYSTALS-Kyber,500,0,36,5126.38848599818,49.9999999999936,27.0390625,0.03515625,9082,1,None
CRYSTALS-Kyber,500,0,37,5154.53867099859,39.9999999999992,27.0390625,0.03515625,8962,1,None
CRYSTALS-Kyber,500,0,38,5149.88864100087,39.999999999992,27.04296875,0.03515625,8706,1,None
CRYSTALS-Kyber,500,0,39,5131.94149600167,50.0000000000078,27.04296875,0.03515625,8770,1,None
CRYSTALS-Kyber,500,0,40,5154.17445200001,50.0000000000043,27.04296875,0.03515625,8770,1,None
CRYSTALS-Kyber,500,0,41,5155.04635099933,40.0000000000027,27.04296875,0.03515625,9514,1,None
CRYSTALS-Kyber,500,0,42,5125.40959800026,39.9999999999992,27.046875,0.03515625,9082,1,None
CRYSTALS-Kyber,500,0,43,5164.15048300041,40.0000000000027,27.046875,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,44,5141.36683800098,39.9999999999992,27.046875,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,45,5182.74344100064,50.0000000000043,27.046875,0.03515625,8770,1,None
CRYSTALS-Kyber,500,0,46,5126.8502439998,50.0000000000078,27.046875,0.03515625,8770,1,None
CRYSTALS-Kyber,500,0,47,5180.8843109975,40.0000000000027,27.046875,0.03515625,8738,1,None
CRYSTALS-Kyber,500,0,48,5133.58995299859,30.0000000000011,27.05078125,0.03515625,9546,1,None
CRYSTALS-Kyber,500,0,49,5167.47548900094,40.0000000000027,27.05078125,0.03515625,8706,1,None
CRYSTALS-Kyber,500,0,50,5169.732053997,49.9999999999901,27.05078125,0.03515625,9426,1,None
ECC-P256,500,2,1,5164.63348899924,59.9999999999987,27.05078125,0.03515625,8902,1,None
ECC-P256,500,2,2,5165.39199399995,50.0000000000043,27.05078125,0.03515625,8784,1,None
ECC-P256,500,2,3,5148.82634099922,49.9999999999972,27.05078125,0.03515625,9512,1,None
ECC-P256,500,2,4,6176.8742159984,50.0000000000078,27.05078125,0.03515625,9200,1,None
ECC-P256,500,2,5,7415.3606079999,40.0000000000027,27.05078125,0.03515625,8918,1,None
ECC-P256,500,2,6,5158.95322199867,30.0000000000011,27.05078125,0.03515625,8752,1,None
ECC-P256,500,2,7,5125.00675000047,10.0000000000051,27.05078125,0.03515625,8856,1,None
ECC-P256,500,2,8,5124.21193499904,50.0000000000043,27.0546875,0.03515625,9288,1,None
ECC-P256,500,2,9,5131.03168199814,39.9999999999885,27.0546875,0.03515625,9160,1,None
ECC-P256,500,2,10,5157.3501999992,50.0000000000043,27.0546875,0.03515625,9544,1,None
ECC-P256,500,2,11,7426.81170699871,50.0000000000078,27.0546875,0.03515625,9232,1,None
ECC-P256,500,2,12,7413.71624000021,90.000000000007,27.0546875,0.03515625,9240,1,None
ECC-P256,500,2,13,5160.8751720014,50.0000000000043,27.0546875,0.03515625,9168,1,None
ECC-P256,500,2,14,5155.89923899825,60.0000000000129,27.0546875,0.03515625,8856,1,None
ECC-P256,500,2,15,5148.47596300024,40.0000000000063,27.0546875,0.03515625,8824,1,None
ECC-P256,500,2,16,7342.35401400292,90.0000000000141,27.0546875,0.03515625,8912,1,None
ECC-P256,500,2,17,5162.2034289976,50.0000000000078,27.0546875,0.03515625,9008,1,None
ECC-P256,500,2,18,8343.9869740032,100.000000000012,27.0625,0.03515625,9104,1,None
ECC-P256,500,2,19,5127.92477399853,50.0000000000078,27.0625,0.03515625,8896,1,None
ECC-P256,500,2,20,5171.01175000062,50.0000000000043,27.0625,0.03515625,8568,1,None
ECC-P256,500,2,21,6178.47461600104,49.9999999999972,27.0625,0.03515625,10008,1,None
ECC-P256,500,2,22,5129.77826399947,50.0000000000078,27.0625,0.03515625,9456,1,None
ECC-P256,500,2,23,5163.56646499844,50.0000000000007,27.0625,0.03515625,8888,1,None
ECC-P256,500,2,24,5152.32255199953,49.9999999999901,27.0625,0.03515625,8888,1,None
ECC-P256,500,2,25,5151.39884300152,39.999999999992,27.06640625,0.03515625,8592,1,None
ECC-P256,500,2,26,5147.03819900024,49.9999999999936,27.06640625,0.03515625,8862,1,None
ECC-P256,500,2,27,5143.08762899964,40.0000000000027,27.06640625,0.03515625,8856,1,None
ECC-P256,500,2,28,5166.77867600083,39.999999999992,27.0703125,0.03515625,8856,1,None
ECC-P256,500,2,29,6165.33376200096,49.9999999999936,27.0703125,0.03515625,8824,1,None
